Search keyword
All time
Account name,Customer ID,Search keyword,Search keyword status,Search keyword status reasons,Search keyword match type,Campaign,Ad group,Currency code,Keyword max CPC,Month,Clicks,Impr.,CTR,Avg. CPC,Avg. CPC (Converted currency),Cost,Cost (Converted currency),Impr. (Abs. Top) %,Impr. (Top) %,Conversions,View-through conv.,Cost / conv.,Cost / conv. (Converted currency),Conv. rate,Avg. CPM (Converted currency),Revenue,Converted currency code
Risk Top Tactical,716-310-8729,chalecos miguel caballero,Removed,removed; campaign paused,Broad match,Miguel Caballero,chaleco blindado,MXN,0,July 2024,1,8,12.50%,6.40, --,6.40, --,12.50%,75.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,chalecos miguel caballero,Removed,removed; campaign paused,Broad match,Miguel Caballero,chaleco blindado,MXN,0,November 2024,1,2,50.00%,14.96, --,14.96, --,50.00%,100.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,chalecos miguel caballero,Removed,removed; campaign paused,Broad match,Miguel Caballero,chaleco blindado,MXN,0,January 2025,1,5,20.00%,1.33, --,1.33, --,25.00%,50.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,chaleco antibalas nivel 3,Removed,removed; campaign paused,Broad match,Miguel Caballero,chaleco blindado,MXN,0,June 2024,1,20,5.00%,6.28, --,6.28, --,56.25%,93.75%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,chaleco antibalas nivel 3,Removed,removed; campaign paused,Broad match,Miguel Caballero,chaleco blindado,MXN,0,June 2025,1,1,100.00%,1.80, --,1.80, --,0.00%,100.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,blindaje corporal,Removed,removed; campaign paused,Broad match,Miguel Caballero,chaleco blindado,MXN,0,June 2025,1,14,7.14%,0.20, --,0.20, --,25.00%,100.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,chaleco balistico nivel 4,Not eligible,campaign paused,Broad match,Miguel Caballero,chaleco blindado,MXN,15.00,June 2024,1,16,6.25%,5.66, --,5.66, --,30.00%,90.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,chaleco balistico nivel 4,Not eligible,campaign paused,Broad match,Miguel Caballero,chaleco blindado,MXN,15.00,October 2024,1,1,100.00%,6.36, --,6.36, --,0.00%,100.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,chaleco balistico nivel 4,Not eligible,campaign paused,Broad match,Miguel Caballero,chaleco blindado,MXN,15.00,June 2025,1,2,50.00%,2.53, --,2.53, --,0.00%,100.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,chaleco balistico nivel 4,Not eligible,campaign paused,Broad match,Miguel Caballero,chaleco blindado,MXN,15.00,July 2025,1,3,33.33%,10.05, --,10.05, --,0.00%,0.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,chaleco tipo antibalas,Not eligible,low quality; campaign paused,Broad match,Miguel Caballero,chaleco blindado,MXN,15.00,May 2023,1,67,1.49%,17.87, --,17.87, --,5.26%,15.79%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,chaleco blindado miguel caballero,Removed,removed; campaign paused,Broad match,Miguel Caballero,chaleco blindado,MXN,0,August 2024,1,2,50.00%,0.41, --,0.41, --,0,0,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,chaleco blindado miguel caballero,Removed,removed; campaign paused,Broad match,Miguel Caballero,chaleco blindado,MXN,0,June 2025,1,10,10.00%,2.52, --,2.52, --,80.00%,100.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,chaleco blindado miguel caballero,Removed,removed; campaign paused,Broad match,Miguel Caballero,chaleco blindado,MXN,0,August 2025,1,2,50.00%,3.91, --,3.91, --,100.00%,100.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,tienda 5.11 puebla,Eligible,,Phrase match,Ubicaciones,Puebla,MXN,40.00,December 2025,1,1,100.00%,0.34, --,0.34, --,0,0,6.00,0,0.06, --,600.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,5.11 tactical puebla,Removed,removed,Broad match,Ubicaciones,Puebla,MXN,0,April 2024,1,9,11.11%,0.91, --,0.91, --,37.50%,50.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,511 puebla,Removed,removed,Broad match,Ubicaciones,Puebla,MXN,0,February 2023,1,4,25.00%,0.34, --,0.34, --,100.00%,100.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,511 puebla,Removed,removed,Broad match,Ubicaciones,Puebla,MXN,0,March 2023,1,2,50.00%,0.91, --,0.91, --,50.00%,100.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,511 puebla,Removed,removed,Broad match,Ubicaciones,Puebla,MXN,0,July 2023,1,2,50.00%,2.96, --,2.96, --,100.00%,100.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,511 puebla,Removed,removed,Broad match,Ubicaciones,Puebla,MXN,0,December 2023,1,3,33.33%,0.25, --,0.25, --,66.67%,100.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,511 puebla,Removed,removed,Broad match,Ubicaciones,Puebla,MXN,0,January 2024,1,3,33.33%,0.62, --,0.62, --,100.00%,100.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,511 puebla,Removed,removed,Broad match,Ubicaciones,Puebla,MXN,0,October 2025,1,9,11.11%,2.68, --,2.68, --,25.00%,100.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,5.11 tactical puebla,Eligible,,Phrase match,Ubicaciones,Puebla,MXN,40.00,May 2024,1,2,50.00%,0.66, --,0.66, --,100.00%,100.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,5.11 tactical puebla,Eligible,,Phrase match,Ubicaciones,Puebla,MXN,40.00,December 2025,1,2,50.00%,1.20, --,1.20, --,100.00%,100.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,5.11 toluca,Removed,removed,Broad match,Ubicaciones,Toluca,MXN,0,April 2023,1,8,12.50%,0.07, --,0.07, --,100.00%,100.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,5.11 toluca,Removed,removed,Broad match,Ubicaciones,Toluca,MXN,0,November 2023,1,4,25.00%,0.45, --,0.45, --,0.00%,100.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,5.11 toluca,Removed,removed,Broad match,Ubicaciones,Toluca,MXN,0,August 2024,1,5,20.00%,0.47, --,0.47, --,60.00%,60.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,5.11 toluca,Removed,removed,Broad match,Ubicaciones,Toluca,MXN,0,October 2025,1,4,25.00%,2.49, --,2.49, --,25.00%,75.00%,1.00,0,2.49, --,100.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,5.11 toluca,Removed,removed,Broad match,Ubicaciones,Toluca,MXN,0,December 2025,1,3,33.33%,7.29, --,7.29, --,66.67%,100.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,5.11 toluca,Eligible,,Phrase match,Ubicaciones,Toluca,MXN,40.00,May 2024,1,3,33.33%,0.70, --,0.70, --,66.67%,66.67%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,5.11 toluca,Eligible,,Phrase match,Ubicaciones,Toluca,MXN,40.00,December 2025,1,5,20.00%,0.78, --,0.78, --,66.67%,66.67%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,tienda 5.11 toluca,Removed,removed,Broad match,Ubicaciones,Toluca,MXN,0,July 2022,1,2,50.00%,0.88, --,0.88, --,100.00%,100.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,tienda 5.11 toluca,Removed,removed,Broad match,Ubicaciones,Toluca,MXN,0,December 2023,1,5,20.00%,0.40, --,0.40, --,100.00%,100.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,tienda 5.11 toluca,Removed,removed,Broad match,Ubicaciones,Toluca,MXN,0,February 2024,1,2,50.00%,0.71, --,0.71, --,100.00%,100.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,tienda 5.11 toluca,Removed,removed,Broad match,Ubicaciones,Toluca,MXN,0,May 2024,1,7,14.29%,0.77, --,0.77, --,66.67%,66.67%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,tienda 5.11 toluca,Removed,removed,Broad match,Ubicaciones,Toluca,MXN,0,June 2024,1,5,20.00%,0.31, --,0.31, --,100.00%,100.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,tienda 5.11 toluca,Removed,removed,Broad match,Ubicaciones,Toluca,MXN,0,February 2025,1,4,25.00%,0.34, --,0.34, --,50.00%,50.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,511 toluca,Removed,removed,Broad match,Ubicaciones,Toluca,MXN,0,October 2022,1,4,25.00%,1.77, --,1.77, --,75.00%,75.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,511 toluca,Removed,removed,Broad match,Ubicaciones,Toluca,MXN,0,January 2023,1,3,33.33%,0.55, --,0.55, --,100.00%,100.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,511 toluca,Removed,removed,Broad match,Ubicaciones,Toluca,MXN,0,April 2023,1,6,16.67%,0.41, --,0.41, --,66.67%,66.67%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,511 toluca,Removed,removed,Broad match,Ubicaciones,Toluca,MXN,0,May 2023,1,5,20.00%,0.25, --,0.25, --,100.00%,100.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,511 toluca,Removed,removed,Broad match,Ubicaciones,Toluca,MXN,0,March 2025,1,1,100.00%,0.04, --,0.04, --,100.00%,100.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,511 toluca,Removed,removed,Broad match,Ubicaciones,Toluca,MXN,0,August 2025,1,1,100.00%,2.64, --,2.64, --,100.00%,100.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,511 metepec,Not eligible,rarely served,Phrase match,Ubicaciones,Metepec,MXN,40.00,May 2024,1,2,50.00%,0.59, --,0.59, --,50.00%,50.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,511 metepec,Not eligible,rarely served,Phrase match,Ubicaciones,Metepec,MXN,40.00,January 2026,1,2,50.00%,0.07, --,0.07, --,100.00%,100.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,tienda 5.11 metepec,Eligible,,Phrase match,Ubicaciones,Metepec,MXN,40.00,January 2026,1,3,33.33%,0.46, --,0.46, --,50.00%,100.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,tienda 5.11 metepec,Eligible,,Phrase match,Ubicaciones,Metepec,MXN,40.00,April 2026,1,3,33.33%,0.51, --,0.51, --,50.00%,50.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,5.11 tactical metepec,Removed,removed,Broad match,Ubicaciones,Metepec,MXN,0,May 2024,1,1,100.00%,2.67, --,2.67, --,100.00%,100.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,511 metepec,Removed,removed,Broad match,Ubicaciones,Metepec,MXN,0,July 2024,1,1,100.00%,2.94, --,2.94, --,100.00%,100.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,511 metepec,Removed,removed,Broad match,Ubicaciones,Metepec,MXN,0,November 2024,1,1,100.00%,1.22, --,1.22, --,100.00%,100.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,511 metepec,Removed,removed,Broad match,Ubicaciones,Metepec,MXN,0,December 2024,1,1,100.00%,0.47, --,0.47, --,0,0,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,511 metepec,Removed,removed,Broad match,Ubicaciones,Metepec,MXN,0,May 2025,1,6,16.67%,1.38, --,1.38, --,100.00%,100.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,511 metepec,Removed,removed,Broad match,Ubicaciones,Metepec,MXN,0,October 2025,1,2,50.00%,5.49, --,5.49, --,100.00%,100.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,tienda 5.11 metepec,Removed,removed,Broad match,Ubicaciones,Metepec,MXN,0,August 2025,1,2,50.00%,0.55, --,0.55, --,100.00%,100.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,funda pistola,Not eligible,ad group removed,Broad match,Search,Ghost,MXN,15.00,August 2024,1,32,3.13%,2.03, --,2.03, --,25.00%,31.25%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,porta cargadores,Not eligible,ad group removed,Broad match,Search,Ghost,MXN,15.00,September 2024,1,14,7.14%,4.59, --,4.59, --,9.09%,27.27%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,porta cargadores,Not eligible,ad group removed,Broad match,Search,Ghost,MXN,15.00,January 2025,1,11,9.09%,0.53, --,0.53, --,40.00%,60.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,american tactical mexico,Removed,removed,Broad match,Search,Risk,MXN,0,August 2025,1,27,3.70%,1.02, --,1.02, --,17.39%,69.57%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,pantalon tactico 5.11,Eligible,,Broad match,Search,Pantalones 5.11,MXN,40.00,December 2025,1,4,25.00%,3.82, --,3.82, --,50.00%,100.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,pantalones 5.11,Removed,removed,Broad match,Search,Pantalones 5.11,MXN,0,December 2025,1,6,16.67%,0.63, --,0.63, --,83.33%,100.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,pantalones 5.11 tactical,Eligible,,Broad match,Search,Pantalones 5.11,MXN,40.00,December 2025,1,2,50.00%,0.74, --,0.74, --,100.00%,100.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,botas 5.11 coyote,Eligible,,Broad match,Search,Botas 5.11,MXN,40.00,December 2025,1,5,20.00%,2.44, --,2.44, --,60.00%,100.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,botas tacticas 5.11,Eligible,,Broad match,Search,Botas 5.11,MXN,40.00,December 2025,1,9,11.11%,0.91, --,0.91, --,66.67%,100.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,botas 5.11 atac,Removed,removed,Broad match,Search,Botas 5.11,MXN,0,January 2026,1,1,100.00%,1.78, --,1.78, --,100.00%,100.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,playeras tacticas 5.11,Eligible,,Broad match,Search,Playeras 5.11,MXN,40.00,January 2026,1,5,20.00%,0.49, --,0.49, --,40.00%,80.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,playeras tacticas 5.11,Eligible,,Broad match,Search,Playeras 5.11,MXN,40.00,February 2026,1,29,3.45%,2.21, --,2.21, --,37.50%,87.50%,1.00,0,2.21, --,100.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,playeras tacticas 5.11,Eligible,,Broad match,Search,Playeras 5.11,MXN,40.00,April 2026,1,8,12.50%,1.50, --,1.50, --,57.14%,100.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,mochila tactica 5.11,Eligible,,Broad match,Search,Mochilas 5.11,MXN,40.00,December 2025,1,14,7.14%,0.51, --,0.51, --,55.56%,100.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,chamarras tacticas 5.11,Eligible,,Broad match,Search,Chamarra 5.11,MXN,40.00,January 2026,1,7,14.29%,2.00, --,2.00, --,28.57%,100.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,camisa 5.11,Eligible,,Broad match,Search,Camisas 5.11,MXN,40.00,December 2025,1,9,11.11%,1.19, --,1.19, --,87.50%,100.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,uniformes militares,Eligible,,Broad match,Search,Uniformes 5.11,MXN,40.00,December 2025,1,14,7.14%,0.07, --,0.07, --,0,0,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,uniformes 5.11,Eligible,,Broad match,Search,Uniformes 5.11,MXN,40.00,December 2025,1,4,25.00%,0.34, --,0.34, --,50.00%,100.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,ropa 5.11 tactical,Eligible,,Broad match,Search,Ropa 5.11,MXN,40.00,December 2025,1,4,25.00%,0.89, --,0.89, --,50.00%,100.00%,0.00,0,0, --,0.00%, --,0.00,MXN
Risk Top Tactical,716-310-8729,511,Eligible,,Broad match,Search,5.11,MXN,40.00,August 2021,0,5,0.00%,0, --,0.00, --,20.00%,80.00%,0.00,0,0, --,0, --,0.00,MXN
Risk Top Tactical,716-310-8729,511 tactical,Eligible,,Broad match,Search,5.11,MXN,40.00,August 2021,0,10,0.00%,0, --,0.00, --,12.50%,50.00%,0.00,0,0, --,0, --,0.00,MXN
Risk Top Tactical,716-310-8729,5.11 tactical series,Eligible,,Broad match,Search,5.11,MXN,40.00,March 2022,0,3,0.00%,0, --,0.00, --,0.00%,100.00%,0.00,0,0, --,0, --,0.00,MXN
Risk Top Tactical,716-310-8729,5.11 tactical series,Eligible,,Broad match,Search,5.11,MXN,40.00,October 2025,0,3,0.00%,0, --,0.00, --,0.00%,100.00%,0.00,0,0, --,0, --,0.00,MXN
Risk Top Tactical,716-310-8729,5.11 tactical series,Eligible,,Broad match,Search,5.11,MXN,40.00,December 2025,0,1,0.00%,0, --,0.00, --,100.00%,100.00%,0.00,0,0, --,0, --,0.00,MXN
Risk Top Tactical,716-310-8729,511 gear,Removed,removed,Broad match,Search,5.11,MXN,0,April 2024,0,25,0.00%,0, --,0.00, --,53.85%,84.62%,0.00,0,0, --,0, --,0.00,MXN
Risk Top Tactical,716-310-8729,511 gear,Removed,removed,Phrase match,Search,5.11,MXN,0,May 2024,0,7,0.00%,0, --,0.00, --,0.00%,50.00%,0.00,0,0, --,0, --,0.00,MXN
Risk Top Tactical,716-310-8729,tactical 5 11,Removed,removed,Broad match,Search,5.11,MXN,0,November 2025,0,1,0.00%,0, --,0.00, --,0,0,0.00,0,0, --,0, --,0.00,MXN
Risk Top Tactical,716-310-8729,511 tactical series,Removed,removed,Exact match,Search,5.11,MXN,0,May 2021,0,13,0.00%,0, --,0.00, --,16.67%,66.67%,0.00,0,0, --,0, --,0.00,MXN
Risk Top Tactical,716-310-8729,511 tactical series,Removed,removed,Exact match,Search,5.11,MXN,0,June 2021,0,2,0.00%,0, --,0.00, --,0.00%,100.00%,0.00,0,0, --,0, --,0.00,MXN
Risk Top Tactical,716-310-8729,5.11 stryke,Removed,removed,Broad match,Search,5.11,MXN,0,July 2021,0,43,0.00%,0, --,0.00, --,33.33%,62.96%,0.00,0,0, --,0, --,0.00,MXN
Risk Top Tactical,716-310-8729,5.11 stryke,Removed,removed,Broad match,Search,5.11,MXN,0,November 2021,0,4,0.00%,0, --,0.00, --,50.00%,100.00%,0.00,0,0, --,0, --,0.00,MXN
Risk Top Tactical,716-310-8729,5.11 stryke,Removed,removed,Broad match,Search,5.11,MXN,0,December 2021,0,1,0.00%,0, --,0.00, --,0.00%,0.00%,0.00,0,0, --,0, --,0.00,MXN
Risk Top Tactical,716-310-8729,5.11 stryke,Removed,removed,Broad match,Search,5.11,MXN,0,February 2022,0,2,0.00%,0, --,0.00, --,0.00%,50.00%,0.00,0,0, --,0, --,0.00,MXN
Risk Top Tactical,716-310-8729,5.11 stryke,Removed,removed,Broad match,Search,5.11,MXN,0,April 2022,0,7,0.00%,0, --,0.00, --,57.14%,100.00%,0.00,0,0, --,0, --,0.00,MXN
Risk Top Tactical,716-310-8729,5.11 stryke,Removed,removed,Broad match,Search,5.11,MXN,0,May 2022,0,10,0.00%,0, --,0.00, --,50.00%,90.00%,0.00,0,0, --,0, --,0.00,MXN
Risk Top Tactical,716-310-8729,5.11 stryke,Removed,removed,Broad match,Search,5.11,MXN,0,June 2022,0,14,0.00%,0, --,0.00, --,57.14%,92.86%,0.00,0,0, --,0, --,0.00,MXN
Risk Top Tactical,716-310-8729,5.11 stryke,Removed,removed,Broad match,Search,5.11,MXN,0,May 2023,0,16,0.00%,0, --,0.00, --,53.33%,86.67%,0.00,0,0, --,0, --,0.00,MXN
Risk Top Tactical,716-310-8729,5.11 stryke,Removed,removed,Broad match,Search,5.11,MXN,0,February 2024,0,14,0.00%,0, --,0.00, --,64.29%,78.57%,0.00,0,0, --,0, --,0.00,MXN
Risk Top Tactical,716-310-8729,5.11 stryke,Removed,removed,Broad match,Search,5.11,MXN,0,April 2024,0,20,0.00%,0, --,0.00, --,72.22%,88.89%,0.00,0,0, --,0, --,0.00,MXN
Risk Top Tactical,716-310-8729,5.11 stryke,Removed,removed,Broad match,Search,5.11,MXN,0,February 2025,0,17,0.00%,0, --,0.00, --,20.00%,50.00%,0.00,0,0, --,0, --,0.00,MXN
Risk Top Tactical,716-310-8729,5.11 stryke,Removed,removed,Broad match,Search,5.11,MXN,0,October 2025,0,10,0.00%,0, --,0.00, --,40.00%,90.00%,0.00,0,0, --,0, --,0.00,MXN
Risk Top Tactical,716-310-8729,5.11 stryke,Removed,removed,Broad match,Search,5.11,MXN,0,November 2025,0,9,0.00%,0, --,0.00, --,57.14%,100.00%,0.00,0,0, --,0, --,0.00,MXN
Risk Top Tactical,716-310-8729,5.11 pant,Removed,removed,Broad match,Search,5.11,MXN,0,November 2021,0,16,0.00%,0, --,0.00, --,20.00%,46.67%,0.00,0,0, --,0, --,0.00,MXN
Risk Top Tactical,716-310-8729,5.11 pant,Removed,removed,Broad match,Search,5.11,MXN,0,December 2021,0,3,0.00%,0, --,0.00, --,0.00%,0.00%,0.00,0,0, --,0, --,0.00,MXN
Risk Top Tactical,716-310-8729,5.11 pant,Removed,removed,Broad match,Search,5.11,MXN,0,January 2022,0,3,0.00%,0, --,0.00, --,0.00%,0.00%,0.00,0,0, --,0, --,0.00,MXN
Risk Top Tactical,716-310-8729,5.11 pant,Removed,removed,Broad match,Search,5.11,MXN,0,April 2022,0,1,0.00%,0, --,0.00, --,0.00%,100.00%,0.00,0,0, --,0, --,0.00,MXN
Risk Top Tactical,716-310-8729,5.11 pant,Removed,removed,Broad match,Search,5.11,MXN,0,June 2022,0,1,0.00%,0, --,0.00, --,0.00%,0.00%,0.00,0,0, --,0, --,0.00,MXN
Risk Top Tactical,716-310-8729,5.11 pant,Removed,removed,Broad match,Search,5.11,MXN,0,August 2022,0,1,0.00%,0, --,0.00, --,100.00%,100.00%,0.00,0,0, --,0, --,0.00,MXN
Risk Top Tactical,716-310-8729,5.11 pant,Removed,removed,Broad match,Search,5.11,MXN,0,October 2022,0,1,0.00%,0, --,0.00, --,0.00%,100.00%,0.00,0,0, --,0, --,0.00,MXN
Risk Top Tactical,716-310-8729,5.11 pant,Removed,removed,Broad match,Search,5.11,MXN,0,March 2023,0,1,0.00%,0, --,0.00, --,0.00%,0.00%,0.00,0,0, --,0, --,0.00,MXN
Risk Top Tactical,716-310-8729,5.11 pant,Removed,removed,Broad match,Search,5.11,MXN,0,May 2023,0,13,0.00%,0, --,0.00, --,33.33%,66.67%,0.00,0,0, --,0, --,0.00,MXN
Risk Top Tactical,716-310-8729,5.11 pant,Removed,removed,Broad match,Search,5.11,MXN,0,July 2023,0,4,0.00%,0, --,0.00, --,100.00%,100.00%,0.00,0,0, --,0, --,0.00,MXN
Risk Top Tactical,716-310-8729,5.11 pant,Removed,removed,Broad match,Search,5.11,MXN,0,December 2023,0,1,0.00%,0, --,0.00, --,100.00%,100.00%,0.00,0,0, --,0, --,0.00,MXN
Risk Top Tactical,716-310-8729,5.11 pant,Removed,removed,Broad match,Search,5.11,MXN,0,January 2024,0,1,0.00%,0, --,0.00, --,0,0,0.00,0,0, --,0, --,0.00,MXN
Risk Top Tactical,716-310-8729,5.11 pant,Removed,removed,Broad match,Search,5.11,MXN,0,July 2024,0,5,0.00%,0, --,0.00, --,20.00%,80.00%,0.00,0,0, --,0, --,0.00,MXN
Risk Top Tactical,716-310-8729,5.11 pant,Removed,removed,Broad match,Search,5.11,MXN,0,August 2024,0,1,0.00%,0, --,0.00, --,0,0,0.00,0,0, --,0, --,0.00,MXN
Risk Top Tactical,716-310-8729,5.11 pant,Removed,removed,Broad match,Search,5.11,MXN,0,September 2024,0,1,0.00%,0, --,0.00, --,0.00%,100.00%,0.00,0,0, --,0, --,0.00,MXN
Risk Top Tactical,716-310-8729,5.11 pant,Removed,removed,Broad match,Search,5.11,MXN,0,February 2025,0,1,0.00%,0, --,0.00, --,0.00%,0.00%,0.00,0,0, --,0, --,0.00,MXN
Risk Top Tactical,716-310-8729,5.11 pant,Removed,removed,Broad match,Search,5.11,MXN,0,April 2025,0,6,0.00%,0, --,0.00, --,100.00%,100.00%,0.00,0,0, --,0, --,0.00,MXN
Risk Top Tactical,716-310-8729,5.11 outlet,Removed,removed,Broad match,Search,5.11,MXN,0,August 2025,0,14,0.00%,0, --,0.00, --,30.00%,80.00%,0.00,0,0, --,0, --,0.00,MXN
Risk Top Tactical,716-310-8729,accesorios tacticos militares,Removed,removed,Broad match,Search,5.11,MXN,0,September 2021,0,2,0.00%,0, --,0.00, --,0.00%,0.00%,0.00,0,0, --,0, --,0.00,MXN
Risk Top Tactical,716-310-8729,accesorios tacticos militares,Removed,removed,Broad match,Search,5.11,MXN,0,January 2022,0,3,0.00%,0, --,0.00, --,33.33%,33.33%,0.00,0,0, --,0, --,0.00,MXN
Risk Top Tactical,716-310-8729,tienda 5.11 mexico,Eligible,,Broad match,Search,5.11,MXN,40.00,December 2025,0,1,0.00%,0, --,0.00, --,0.00%,100.00%,0.00,0,0, --,0, --,0.00,MXN
Risk Top Tactical,716-310-8729,5.11 gear,Removed,removed,Broad match,Search,5.11,MXN,0,May 2023,0,2,0.00%,0, --,0.00, --,50.00%,100.00%,0.00,0,0, --,0, --,0.00,MXN
Risk Top Tactical,716-310-8729,5.11 gear,Removed,removed,Broad match,Search,5.11,MXN,0,September 2023,0,1,0.00%,0, --,0.00, --,100.00%,100.00%,0.00,0,0, --,0, --,0.00,MXN
Risk Top Tactical,716-310-8729,5.11 gear,Removed,removed,Broad match,Search,5.11,MXN,0,December 2023,0,4,0.00%,0, --,0.00, --,100.00%,100.00%,0.00,0,0, --,0, --,0.00,MXN
