Item ID,Title,Clicks,Orders,Revenue,Cost,ROAS,Recommended_Bucket,Reason
shopify_mx_8642864283872_46082457239776,CALZONCILLO PERFORMANCE 5.11 Battle Brown / L,16,0,0.0,13.62,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_9045113995488_48048580886752,LAPIZ TACTICO 5.11 - KUBATON-K PEN Sandstone,7,0,0.0,13.59,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8864615039200_47229576806624,"Bota 5.11 Caliber 6 | Confort, durabilidad y soporte Tan / 8 MX",3,0,0.0,13.55,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7739012514016_45702268158176,CHAMARRA TÁCTICA 5.11 - STRATOS 1/4 ZIP Black / X-Large,6,0,0.0,13.54,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6956242174127_43222669689056,PANTALON TACTICO 5.11 - RIDGE PANT Kangaroo / 36 / 30,6,0,0.0,13.51,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8272351297760_44876393873632,CAMISA TACTICA 5.11 - LESTER MANGA LARGA Trekking Green Plaid / XL,3,0,0.0,13.49,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6945928775_29065023751,PANTALON TACTICO 5.11 - TACLITE PRO PANTS Dark Navy / 28 / 30,3,0,0.0,13.47,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_9065200353504_48763862909152,MALETA 5.11 - LOAD UP 22 CARRY ON Woodland Camo,3,0,0.0,13.47,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_4489796059188_44170609918176,TENNIS TACTICOS 5.11 - A/T TRAINER Dune / 5 MX,8,0,0.0,13.42,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7819842519264_45782310846688,CINTURON TACTICO 5.11 - 1.5IN LOW PRO TDU Ranger Green / Large,6,0,0.0,13.42,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8050611323104_44027702640864,PANTALON TACTICO 5.11 - MERIDIAN PANT Sage Green / 36 / 32,4,0,0.0,13.41,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7766921838816_43168592888032,CHALECO BLINDADO MIGUEL CABALLERO White / X-Large,12,0,0.0,13.41,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8547068870880_45751246029024,GORRA 5.11 - SCOPE CAP Flint,9,0,0.0,13.39,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7928835375328_45750295068896,CAMISA TACTICA 5.11 - ABR PRO MANGA LARGA PARA MUJER Dark Navy / X-Large,12,0,0.0,13.37,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8837396005088_47633600413920,MOCHILA TACTICA 5.11 - COVRT24 Balsalm Green,12,0,0.0,13.37,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_9059162063072_48097189658848,BOTAS TACTICAS 5.11 - ATAC 2.0 6 CST CON CASQUILLO 4 MX,10,0,0.0,13.37,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_3713056178228_45401551143136,MOCHILA TACTICA 5.11 - RUSH MOAB 6 Double Tap,10,0,0.0,13.35,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8225754480864_44644444963040,PANTALON TACTICO 5.11 - WOMEN AVALON PANT PARA MUJER Black Ash / 8,3,0,0.0,13.33,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_9065200353504_48119106896096,MALETA 5.11 - LOAD UP 22 CARRY ON Volcanic,10,0,0.0,13.33,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8050611323104_44027701919968,PANTALON TACTICO 5.11 - MERIDIAN PANT Volcanic / 34 / 32,4,0,0.0,13.32,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8835145695456_47059693764832,Pantalón 5.11 Ceres Softshell: alto rendimiento y 8 bolsillos Black / 4,3,0,0.0,13.31,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8861994090720_47212275269856,Bolsas de peso 5.11 PT-R H2O,5,0,0.0,13.26,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6037800812719_47785592127712,CAMISA TACTICA 5.11 - MARKSMAN MANGA LARGA Greenstone / X-Large,3,0,0.0,13.19,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6668098567_43331721855200,PANTALON TACTICO 5.11 - COVERT KHAKI 2 Khaki / 42 / 32,1,0,0.0,13.19,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6148260167855_37822549819567,PANTALON TACTICO 5.11 - ABR PRO PANT Black / 30 / 30,5,0,0.0,13.18,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8905331015904_47482782154976,Playera táctica 5.11 Elite Ranger Green 2 / M,4,0,0.0,13.16,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_3709626187828_34516699512992,PANTALON TACTICO 5.11 - STRYKE PANTS W/FLEX-TAC TM Charcoal / 38 / 32,6,0,0.0,13.14,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8683826839776_47293137453280,CAMISA TACTICA 5.11 - FREEDOM FLEX MANGA CORTA Covert Green / XL,4,0,0.0,13.12,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8272348578016_44876386959584,CAMISA TACTICA 5.11 - MOCK NECK MANGA LARGA Black / M,4,0,0.0,13.11,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6974614110383_43222705897696,PANTALON TACTICO 5.11 - ABR PRO PANT PARA MUJER Dark Navy / 12 R,4,0,0.0,13.1,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8823476125920_46989453197536,Chaleco 5.11 Adventure Primaloft Pecan / L,3,0,0.0,13.1,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8096901529824_44170681614560,CHAMARRA DEPORTIVA 5.11 - STRATOS FULL ZIP Dark Navy / Medium,2,0,0.0,13.09,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_4489796059188_43331073376480,TENNIS TACTICOS 5.11 - A/T TRAINER Turbulence / 5 MX,6,0,0.0,13.08,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7928833409248_45736946270432,CAMISA TACTICA 5.11 - GUNNER SOLID MANGA LARGA Badlands Tan / Small,6,0,0.0,13.05,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7928833900768_45736829583584,CAMISA TACTICA 5.11 - IGOR DE CUADROS MANGA LARGA Volcanic Plaid 2 / X-Large,8,0,0.0,13.03,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8096901529824_44170681647328,CHAMARRA DEPORTIVA 5.11 - STRATOS FULL ZIP Dark Navy / Large,2,0,0.0,13.03,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_9042319474912_48771908763872,MOCHILA TACTICA 5.11 - UCR BACKPACK Ranger Green,6,0,0.0,13.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7655389790432_42777652920544,CAMISA TACTICA 5.11 - TACLITE PRO MANGA CORTA Black / Medium,7,0,0.0,12.98,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_9093954011360_48403765657824,PANTALON TACTICO 5.11 - PEAK CARGO Mushroom / 30 / 32,11,0,0.0,12.98,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6148260167855_37822551818415,PANTALON TACTICO 5.11 - ABR PRO PANT Dark Navy / 36 / 30,7,0,0.0,12.87,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_9200561094880_48772393140448,SHORT 5.11 - PT-R VANDAL CCW 8IN SHORT Ranger Green / M,1,0,0.0,12.87,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7819824431328_43331308880096,CAMISA TACTICA 5.11 - STRYKE MANGA LARGA PARA MUJER Dark Navy / Small,8,0,0.0,12.84,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8856346165472_47174337659104,Sudadera 5.11 Sulli UV Hood Long Sleeve - Protección UPF 50+ Covert Green Heather / S,1,0,0.0,12.82,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8874739204320_47295446024416,Chaleco Táctico 5.11 QR Plate Carrier (Base) Kangaroo / L/XL,13,0,0.0,12.82,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8014193885408_45751026811104,GORRA 5.11 - FLAG BEARER TRUCKER 2.0 Overcast Grey,8,0,0.0,12.78,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8050611749088_45710357070048,CHAMARRA DEPORTIVA 5.11 - PT-R CATALYST PRO Pacific Navy / Large,7,0,0.03,12.78,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_9032575189216_47913422913760,BOTAS TACTICAS 5.11 - CALIBER 8 Bark / 10 MX,4,0,0.0,12.73,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_3709626187828_47882539401440,PANTALON TACTICO 5.11 - STRYKE PANTS W/FLEX-TAC TM Tundra / 32 / 30,5,0,0.0,12.72,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_9042321047776_48042142466272,SUDADERA 5.11 - TIGER CAMO L,8,0,0.0,12.65,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8050611749088_45710357168352,CHAMARRA DEPORTIVA 5.11 - PT-R CATALYST PRO Dark Earth / Medium,4,0,0.0,12.62,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8972012159200_47720704934112,SUDADERA 5.11 - SCOPE HOODIE Ranger Green / XL,9,0,0.0,12.62,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7097054471_43331050176736,CAMISA TACTICA 5.11 - TACLITE PRO MANGA LARGA Storm / Medium,9,0,0.0,12.6,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_3709626187828_47882537599200,PANTALON TACTICO 5.11 - STRYKE PANTS W/FLEX-TAC TM Ranger Green / 40 / 32,8,0,0.0,12.59,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_9199873261792_48770015363296,BOLSA 5.11 - DAILY DEPLOY PUSH PACK,8,0,0.0,12.59,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8050612371680_44027706999008,PARCHE TACTICO 5.11 - FREEDOM FRIES PATCH,10,0,0.0,12.58,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8782416347360_46778882621664,GORRA 5.11 - MULTICAM DAD HAT,3,0,0.0,12.56,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_9447745880288_50120713732320,BOLSA 5.11 - SKYWEIGHT SRVL CHST PACK Weathered Orange,7,0,639.6,12.55,50.96,Zombies,insufficient_data_<30_clicks
shopify_mx_3709626187828_48396565020896,PANTALON TACTICO 5.11 - STRYKE PANTS W/FLEX-TAC TM Storm / 38 / 30,6,0,0.0,12.51,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8951267983584_47635975373024,MOCHILA TACTICA 5.11 - LVC12 Peacoat,9,0,0.0,12.51,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7919750709472_43624541913312,CALCETINES 5.11 - SOCK AND AWE CREW GYVOR Large,2,0,0.0,12.49,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_10664622727_45926286663,PANTALON TACTICO 5.11 - FAST-TAC CARGO PANTS Dark Navy / 28 / 30,3,0,0.0,12.43,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8050611028192_44027700248800,PANTALON TACTICO 5.11 - SPIRE PARA MUJER Dark Navy / 4,1,0,0.0,12.42,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8972014452960_47720711356640,PLAYERA 5.11 - DEFENDER L,2,0,0.0,12.4,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_9635302572256_51243618992352,"BOTAS TACTICAS 5.11 - A.T.A.C. 2.0 8"" Side Zip Boot 7 MX",4,0,0.0,12.31,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8540633006304_47181676118240,CAMISA TACTICA 5.11 - WYATT PRINT MANGA CORTA Storm Knife / M,3,0,0.0,12.29,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8064140148960_45207235887328,PANTALON TACTICO 5.11 - EDGE CHINO 2.0 Black / 30 / 32,4,0,0.0,12.29,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8825715065056_47004810543328,"Sudadera 5.11 – Confort, Estilo y Funcionalidad Black / M",5,0,0.0,12.28,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_10202072071_28649258450996,GUANTES TACTICOS 5.11 - TAC NFOE2 TACTICAL GSA Black / X-Large,7,0,0.0,12.27,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_9059156492512_48097128284384,BOTAS TACTICAS 5.11 - ATAC 2.0 6 CST DESERT CON CASQUILLO 8 MX,7,0,0.0,12.26,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_4422554419252_31510386081844,PANTALON TACTICO 5.11 - ICON PANTS Dark Navy / 36 / 30,9,0,0.0,12.25,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7928833409248_45736946499808,CAMISA TACTICA 5.11 - GUNNER SOLID MANGA LARGA Badlands Tan / Large,9,0,0.0,12.25,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8825715065056_47004810445024,"Sudadera 5.11 – Confort, Estilo y Funcionalidad Ranger Green 2 / L",6,0,0.0,12.24,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8823476125920_46989453492448,Chaleco 5.11 Adventure Primaloft Black / XL,6,0,0.0,12.23,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_4422554419252_31510386835508,PANTALON TACTICO 5.11 - ICON PANTS Khaki / 34 / 32,5,0,0.0,12.22,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7640049516768_44170635280608,TENNIS TACTICOS 5.11 - TACTICAL A/T MID BOOT Double Tap / 5 MX,9,0,0.0,12.21,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6668098567_43245530185952,PANTALON TACTICO 5.11 - COVERT KHAKI 2 Khaki / 42 / 30,3,0,0.0,12.2,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8050610733280_44027697955040,CINTURON TACTICO 5.11 - MAVERICK EDC 1.5 BELT Kangaroo / X-Large,1,0,0.0,12.18,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6956242174127_43215833071840,PANTALON TACTICO 5.11 - RIDGE PANT Dark Navy / 34 / 32,12,0,0.0,12.16,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8066102821088_44172598051040,GORRA TACTICA 5.11 - VENT-TAC HAT Turbulence / M/L,6,0,0.0,12.16,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8050611028192_44027699658976,PANTALON TACTICO 5.11 - SPIRE PARA MUJER Black / 12,3,0,0.0,12.1,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7819824955616_44020404846816,CAMISA TACTICA 5.11 - IGOR SOLID MANGA LARGA Red Bourbon / Large,1,0,764.8,12.09,63.26,Zombies,insufficient_data_<30_clicks
shopify_mx_8050609717472_45782383624416,"CINTURON TACTICO 5.11 - OPERATOR 1.75"" INCH BELT TDU Green / Large",11,0,0.0,12.05,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_4422554419252_31516970680372,PANTALON TACTICO 5.11 - ICON PANTS Kangaroo / 30 / 32,3,0,0.0,12.03,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8683859509472_46280130101472,CHAMARRA TACTICA 5.11 - LT STRETCH WINDSHELL Sheriff Green / XL,2,0,0.0,12.03,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_3709626187828_47882537828576,PANTALON TACTICO 5.11 - STRYKE PANTS W/FLEX-TAC TM Dark Navy / 32 / 30,3,0,0.0,12.02,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8940411158752_47596877185248,Guantes tácticos 5.11 High Abrasion S,9,0,0.0,12.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_4422554419252_31510386212916,PANTALON TACTICO 5.11 - ICON PANTS Flint / 32 / 30,11,0,0.0,11.99,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8905304768736_47482698367200,Botas tácticas 5.11 Speed 4.0 6 5 MX,3,0,0.0,11.98,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8824956125408_47000576426208,Playera 5.11 Sulli UV Crew – Protección Solar y Comodidad Todo el Día Ranger Green 2 / M,7,0,0.0,11.95,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8905304768736_47482698432736,Botas tácticas 5.11 Speed 4.0 6 7 MX,13,0,0.0,11.94,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6945928775_28978558215,PANTALON TACTICO 5.11 - TACLITE PRO PANTS TDU Khaki / 38 / 30,5,0,0.0,11.91,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8951274438880_47636036092128,MOCHILA TACTICA 5.11 - MULTICAM MOAB 8,6,0,0.0,11.9,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8064140148960_45751649927392,PANTALON TACTICO 5.11 - EDGE CHINO 2.0 Stone / 32 / 32,9,0,498.6,11.89,41.93,Zombies,insufficient_data_<30_clicks
shopify_mx_7655389790432_42777652756704,CAMISA TACTICA 5.11 - TACLITE PRO MANGA CORTA White / Small,9,0,0.0,11.89,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_9200573513952_48772471193824,GORRO 5.11 - REVERSIBLE BUCKET HAT PARA MUJER Black / S/M,2,1,2580.0,11.86,217.54,Zombies,insufficient_data_<30_clicks
shopify_mx_8596976468192_45929980133600,BOTAS TACTICAS REEBOK WORK - HYPER VELOCITY 5 MX,7,0,0.0,11.78,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8990085546208_47785960833248,PLAYERA 5.11 - ELEVATE M,2,0,0.0,11.73,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7928832917728_47004567797984,CHAMARRA TACTICA 5.11 - SETH SHIRT JACKET Overcast Grey Check / Small,6,0,4163.48,11.7,355.85,Zombies,insufficient_data_<30_clicks
shopify_mx_9059156492512_48097128186080,BOTAS TACTICAS 5.11 - ATAC 2.0 6 CST DESERT CON CASQUILLO 5 MX,10,0,0.0,11.7,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_1500359589940_47596653674720,PANTALON TACTICO 5.11 - EDGE CHINO PANT Lunar / 42 / 32,3,0,0.0,11.68,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6956242174127_43215814623456,PANTALON TACTICO 5.11 - RIDGE PANT Ranger Green / 40 / 32,7,0,0.0,11.63,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8050610471136_44027696939232,ACCESORIOS TACTICOS 5.11 - QR PLATE CARRIER EXTENDER Black,7,0,0.0,11.62,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8272348578016_44876387156192,CAMISA TACTICA 5.11 - MOCK NECK MANGA LARGA Midnight Navy / XL,2,0,0.0,11.54,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8272349364448_44876388434144,GUANTES TACTICOS 5.11 - HALON FR GLOVE Black / S,5,0,0.0,11.54,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6945928775_29065023047,PANTALON TACTICO 5.11 - TACLITE PRO PANTS Dark Navy / 32 / 32,3,0,0.0,11.53,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6945928775_28978560391,PANTALON TACTICO 5.11 - TACLITE PRO PANTS Charcoal / 28 / 30,8,0,0.0,11.51,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8823476125920_47059569672416,Chaleco 5.11 Adventure Primaloft Black / 2XL,6,0,0.0,11.5,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7819828199648_43331324182752,PANTALON TACTICO 5.11 - TACLITE EMS Dark Navy / 30 / 30,7,0,0.0,11.49,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8014192640224_43926438314208,CHAMARRA TACTICA 5.11 - THERMAL INSULATOR Ranger Green / Medium,3,0,0.0,11.47,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8823476125920_46989453263072,Chaleco 5.11 Adventure Primaloft Blue Mussel / S,5,0,0.0,11.46,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8529600807136_45710445412576,CAMISA TACTICA 5.11 - V.XI SIGURD MANGA CORTA Range Red / M,3,0,0.0,11.46,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7819827675360_43331322872032,SHORT TACTICO 5.11 - TACTICAL SHORT Fire Navy / 30,4,0,0.0,11.46,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8272355918048_44876402262240,PLAYERA TACTICA 5.11 - MEXICO 5.11 FILL SS TEE Black / XL,3,0,0.0,11.45,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8950544662752_47633619255520,CAMISA 5.11 - IGOR MANGA LARGA Diplomat / M,2,0,0.0,11.43,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8825107382496_47000988713184,Pantalón 5.11 Apex Softshell – Resistente al Clima y Cómodo Ranger Green 2 / 32 / 30,4,0,0.0,11.4,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7919750643936_43624541520096,CALCETINES 5.11 - SOCK AND AWE CREW ALIEN Large,5,0,0.0,11.36,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_9044311245024_48045465207008,CHAMARRA 5.11 - EXPLORE PRIMALOFT Ranger Green / M,9,0,0.0,11.33,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8014192902368_43926438904032,POUCH PORTA CARGADOR 5.11 - FLEX DOUBLE PISTOL COVER MAG POUCH Ranger Green,5,0,0.0,11.26,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6956242174127_43215814197472,PANTALON TACTICO 5.11 - RIDGE PANT Ranger Green / 28 / 30,3,0,0.0,11.25,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7819729928416_43330953806048,PANTALON TACTICO 5.11 - TROPOS BASELAYER TIGHT Black / Large,9,0,0.0,11.25,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8272360472800_47059953352928,PANTALON TACTICO 5.11 - APEX PANT PARA MUJER Storm / 8,6,0,0.0,11.24,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8823476125920_46989453394144,Chaleco 5.11 Adventure Primaloft Black / S,8,0,0.0,11.23,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8050611814624_44027706081504,SHORT DEPORTIVO 5.11 - PT-R HAVOC PRO SHORT Black / Large,8,0,0.0,11.22,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8050609750240_44027692646624,"CINTURON TACTICO 5.11 - TDU 1.5"" INCH BELT Kangaroo / Large",10,0,0.0,11.19,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8972014452960_47720711291104,PLAYERA 5.11 - DEFENDER S,4,0,0.0,11.19,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8825107382496_47000988680416,Pantalón 5.11 Apex Softshell – Resistente al Clima y Cómodo Ranger Green 2 / 30 / 32,2,0,0.0,11.18,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8050610831584_44027698577632,GUANTES TACTICOS 5.11 - COMPETITION SHOTING GLV 2.0 Kangaroo / Large,6,0,0.0,11.18,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7819839701216_43934238245088,BOTAS TACTICAS 5.11 - A/T 8 HD Black Coffee / 6 MX,7,0,0.0,11.17,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8050611192032_47181666484448,CAMISA TACTICA 5.11 - WYATT MANGA CORTA Blue Agave / X-Large,4,0,0.0,11.17,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_6974614110383_46281115336928,PANTALON TACTICO 5.11 - ABR PRO PANT PARA MUJER Khaki / 4 R,6,0,0.0,11.15,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8096902512864_45750205087968,CAMISA TACTICA 5.11 - LIBERTY FLEX MANGA LARGA PARA MUJER Silver Birch / Large,9,0,0.0,11.13,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7928835375328_43654540296416,CAMISA TACTICA 5.11 - ABR PRO MANGA LARGA PARA MUJER Dark Navy / X-Small,9,0,0.0,11.13,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8050610929888_44027699200224,GUANTES TACTICOS 5.11 - HIGH ABRASION 2.0 Kangaroo / X-Large,5,0,0.0,11.12,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_9044344930528_48045503086816,SUDADERA 5.11 - FRAME HOODIE Black / M,10,0,0.0,11.11,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8904716976352_47478186279136,Botas tácticas 5.11 A/T 8 6 MX,7,0,0.0,11.1,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8272351297760_47004540862688,CAMISA TACTICA 5.11 - LESTER MANGA LARGA Blue Mussel Plaid / XL,3,1,1593.99,11.08,143.86,Zombies,insufficient_data_<30_clicks
shopify_mx_7819824890080_43331713663200,CAMISA TACTICA 5.11 - CL TWL PARA MUJER Midnight Navy / Medium,10,0,0.0,11.07,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8225753825504_44957187014880,CHAMARRA TACTICA 5.11 - WARNER LT WEIGHT Old Gold / M,3,0,0.0,11.07,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8272351756512_44876395905248,CHAMARRA TACTICA 5.11 - ARMS FULL ZIP JACKET Ranger Green / M,5,0,0.0,11.0,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8868891721952_47258550894816,Chamarra Táctica Poseidon 5.11 | Impermeable 20K/20K Dark Navy / L,5,0,0.0,10.98,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8272360472800_47059953320160,PANTALON TACTICO 5.11 - APEX PANT PARA MUJER Storm / 6,6,0,0.0,10.95,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7739012514016_43052873253088,CHAMARRA TÁCTICA 5.11 - STRATOS 1/4 ZIP Coyote / Medium,2,0,0.0,10.95,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_7819826888928_43331318481120,CAMISA TACTICA 5.11 - WATERPROOF RAPID OPS Dark Navy / Small,6,0,0.0,10.91,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8554428268768_45773687488736,PARCHE TACTICO 5.11 - BILLY BULLET GOLD,4,0,0.0,10.9,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8941525303520_47601095901408,Camisa táctica 5.11 Adventure Print Light Aqua Knives of Paradise / M,6,0,0.0,10.9,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8597404352736_45929920037088,BOTAS TACTICAS REEBOK WORK - RAPID RESPONSE RB 7 MX,9,0,0.0,10.88,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8096901562592_45751422845152,CHAMARRA DEPORTIVA 5.11 - STRATOS FULL ZIP PARA MUJER Light Fawn / Large,4,0,0.0,10.86,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8825001214176_47000674205920,"Chamarra 5.11 Vista – Resistente, Cómoda y Perfecta para Aventura Kangaroo / L",3,0,0.0,10.84,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8971535417568_47718482313440,PLAYERA DEPORTIVA 5.11 - NO MERCY PT-R Tiger Camo / X-Large,2,0,0.0,10.82,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8684127977696_46281003598048,CAMISA TACTICA 5.11 - STRYKE PDU TW RAPID MANGA LARGA Sheriff Tan / XL,7,0,0.0,10.81,0.0,Zombies,insufficient_data_<30_clicks
shopify_mx_8874739204320_47295436488928,Chaleco Táctico 5.11 QR Plate Carrier (Base) Kangaroo / S/M,5,0,0.0,10.79,0.0,Zombies,insufficient_data_<30_clicks
